period,ncm,descricao_ncm,int_rs,ouf,ext,demanda_rs,part_rs,dependencia_nt,source_file,natureza,formula_part_rs
2025-08,10062020,"Arroz descascado (cargo/castanho), não parboilizado",2227641,1844906,23302318,27374865,0.08137541500204659,ALTA,Composicao_de_Mercado_08_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-08,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",26284542,2574321,0,28858863,0.9107961737785719,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-08,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",1073222,57260,0,1130482,0.9493490387286131,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-08,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",74856450,4705372,26717619,106279441,0.704336128376889,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-08,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",319251,52712,0,371963,0.8582869801566285,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-08,10064000,Arroz quebrado,46080885,2345162,3705154,52131201,0.8839405982609148,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10062010,"Arroz descascado (cargo/castanho), parboilizado",1621000,521281,0,2142281,0.7566701100369186,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10062020,"Arroz descascado (cargo/castanho), não parboilizado",2083219,1271746,27798255,31153220,0.0668701020311865,ALTA,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",22665391,2376957,0,25042348,0.905082502647116,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",1220648,8279,0,1228927,0.9932632288166832,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",70427501,3627260,22693615,96748376,0.727945045816583,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",182224,47250,0,229474,0.794094320053688,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-09,10064000,Arroz quebrado,34360383,2292425,6114026,42766834,0.8034352741659576,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_09_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10062010,"Arroz descascado (cargo/castanho), parboilizado",2558883,719477,0,3278360,0.780537524859991,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10062020,"Arroz descascado (cargo/castanho), não parboilizado",2047823,1495513,24949971,28493307,0.07187031677298812,ALTA,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",23976676,2796416,0,26773092,0.8955512497398508,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",731874,4936,0,736810,0.9933008509656492,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",57520254,4920272,9001945,71442471,0.8051268831393024,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",303401,97613,0,401014,0.7565845581451022,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-10,10064000,Arroz quebrado,33505562,2901639,884804,37292005,0.8984650195128956,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_10_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10062010,"Arroz descascado (cargo/castanho), parboilizado",2370395,465816,0,2836211,0.8357611616343071,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10062020,"Arroz descascado (cargo/castanho), não parboilizado",4231636,25972,16920244,21177852,0.1998142210078718,MEDIA,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",18200326,1896603,0,20096929,0.9056272229453565,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",937534,46783,0,984317,0.9524716122956324,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",57657763,1697337,6352197,65707297,0.8774940627979264,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",227397,238937,0,466334,0.4876268940287434,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-11,10064000,Arroz quebrado,29818073,635993,0,30454066,0.9791163189834815,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_11_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10062010,"Arroz descascado (cargo/castanho), parboilizado",1813178,512177,0,2325355,0.7797424479273057,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10062020,"Arroz descascado (cargo/castanho), não parboilizado",1808574,899712,7902119,10610405,0.1704528714973651,MEDIA,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",21949882,1744240,0,23694122,0.9263851177941939,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",471257,2886,0,474143,0.9939132287094822,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",54615267,3610798,4474472,62700537,0.8710494297680417,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",134639,60795,0,195434,0.688923114708802,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2025-12,10064000,Arroz quebrado,27321029,520919,1101921,28943869,0.9439314764726167,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_12_2025.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10062010,"Arroz descascado (cargo/castanho), parboilizado",1546758,607235,0,2153993,0.718088684596468,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10062020,"Arroz descascado (cargo/castanho), não parboilizado",1203774,2097850,9032637,12334261,0.09759595649873146,ALTA,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",18733612,1546167,0,20279779,0.9237581928284327,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",204385,2706,0,207091,0.9869332805385073,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",56638464,6875509,10174892,73688865,0.7686163167257359,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",300113,67727,0,367840,0.8158791866028708,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-01,10064000,Arroz quebrado,31506957,1900806,2405471,35813234,0.8797573824246088,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_01_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10062010,"Arroz descascado (cargo/castanho), parboilizado",2006659,313149,0,2319808,0.8650108112395508,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10062020,"Arroz descascado (cargo/castanho), não parboilizado",1837394,89652,10444328,12371374,0.14851980063006745,ALTA,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",17975223,2591383,0,20566606,0.8740004549122009,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",359481,5384,0,364865,0.9852438573170899,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",70924792,2997140,16655120,90577052,0.7830326824944579,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",167888,34436,0,202324,0.8297977501433345,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-02,10064000,Arroz quebrado,27775107,2016543,2271124,32062774,0.8662727373495506,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_02_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10062010,"Arroz descascado (cargo/castanho), parboilizado",2059737,415232,0,2474969,0.8322273935552325,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10062020,"Arroz descascado (cargo/castanho), não parboilizado",2338908,1245411,4517123,8101442,0.2887026778689522,MEDIA,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",26098975,2556845,0,28655820,0.9107739719191424,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",401007,24994,0,426001,0.94132877622353,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",79004241,2048830,29405465,110458536,0.7152388929000472,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",262895,232276,0,495171,0.5309176022020675,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-03,10064000,Arroz quebrado,35402084,2720671,1679543,39802298,0.8894482424105261,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_03_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10062010,"Arroz descascado (cargo/castanho), parboilizado",2363807,220303,0,2584110,0.9147470502416692,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10062020,"Arroz descascado (cargo/castanho), não parboilizado",1618316,786621,11483231,13888168,0.11652480010322455,ALTA,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",23323050,2127475,0,25450525,0.9164074218508262,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",445302,13851,0,459153,0.9698335848834703,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",76978034,2198985,19791813,98968832,0.7778007726715417,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",191687,40674,0,232361,0.824953413008207,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-04,10064000,Arroz quebrado,31408189,751453,0,32159642,0.9766336640190211,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_04_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10062010,"Arroz descascado (cargo/castanho), parboilizado",2077138,675240,0,2752378,0.7546703250788954,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10062020,"Arroz descascado (cargo/castanho), não parboilizado",1667276,1715517,11481152,14863945,0.11216914486699191,ALTA,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",20228727,2355217,0,22583944,0.8957127683277996,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",344998,64661,0,409659,0.8421589663598261,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",58967421,1829633,27868921,88665975,0.6650512894038553,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",218913,183856,0,402769,0.5435199829182484,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-05,10064000,Arroz quebrado,27952536,443923,0,28396459,0.9843669592747462,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_05_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10062010,"Arroz descascado (cargo/castanho), parboilizado",1902066,1723923,0,3625989,0.5245647463354136,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10062020,"Arroz descascado (cargo/castanho), não parboilizado",1809405,1138627,20981110,23929142,0.07561512234747071,ALTA,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",21346210,2555348,0,23901558,0.8930886430081253,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",301424,4750,0,306174,0.9844859459000438,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",63583538,2338736,26909164,92831438,0.6849353987169734,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",197280,79192,0,276472,0.7135623137243554,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-06,10064000,Arroz quebrado,30056482,2547584,3769716,36373782,0.82632270683318,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_06_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10062010,"Arroz descascado (cargo/castanho), parboilizado",3056884,675937,0,3732821,0.8189205965140037,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10062020,"Arroz descascado (cargo/castanho), não parboilizado",2123122,44824,22667474,24835420,0.08548766237897326,ALTA,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",28350603,3115883,0,31466486,0.9009777259526215,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",515854,39777,0,555631,0.9284111217696637,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",82331996,1854453,31885321,116071770,0.7093197252010545,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",389449,61413,0,450862,0.8637875891070882,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-07,10064000,Arroz quebrado,36540422,1399608,4898096,42838126,0.8529883403396311,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_07_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10062010,"Arroz descascado (cargo/castanho), parboilizado",3000067,430112,0,3430179,0.8746094591565047,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10062020,"Arroz descascado (cargo/castanho), não parboilizado",2039433,1874658,28899440,32813531,0.062152195690247415,ALTA,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10063011,"Arroz semibranqueado ou branqueado, parboilizado, polido ou brunido",25544803,2887860,0,28432663,0.8984316031178649,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10063019,"Outros tipos de arroz semibranqueado ou branqueado, parboilizado",630025,18529,0,648554,0.9714302895364149,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10063021,"Arroz semibranqueado ou branqueado, não parboilizado, polido ou brunido",72507234,1816225,31359365,105682824,0.6860834263853509,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10063029,"Outros tipos de arroz semibranqueado ou branqueado, não parboilizado",349463,45786,0,395249,0.8841590997067671,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
2026-08,10064000,Arroz quebrado,31907888,2906700,4968350,39782938,0.8020495620509476,FORA_DAS_FAIXAS_NT,Composicao_de_Mercado_08_2026.csv,DADO_CALCULADO_SOBRE_DADO_OBSERVADO,INT/(INT+OUF+EXT) — NT CIET 05/2026
