sheet_row,inventario_nome,subcategoria,cnpj_unidade,cnpj_base,cnpj_duplicate_in_inventory,unique_root_units,root_multiunit_flag,source,periodo_referencia,limitacao
184,Fantasia: Mealho Pets / Razão Social: Bruna Regina Mealho (Cnpj 25.225.190/0001-76),Pet Shop e Hotel para pets,25225190000176,25225190,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
185,Fantasia: Steelpet / Razão Social: Lawrence Lima Lul (Cnpj 46.746.201/0001-33),Pet Shop e Loja de Ferragens,46746201000133,46746201,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
186,Fantasia: Eva Pet Shop / Razão Social: Lenise Cristina Carvalho de Abreu (Cnpj 35.261.575/0001-42),Pet Shop ,35261575000142,35261575,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
187,Fantasia: Cia dos Bichos (Aquarium) / Razão Social: Daniela Pitrovski Dornelles (Cnpj 07.195.827/0002-28) / Filial,Pet Shop,07195827000228,07195827,NÃO,2,SIM,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
188,Fantasia: Bicho Mimado / Razão Social: Rogerio Flores Nascimento (Cnpj 22.663.567/0001-80),Pet Shop,22663567000180,22663567,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
189,Pet House,Pet Shop,,,NÃO,0,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,Sem CNPJ extraível; excluído das métricas por raiz.
190,Fantasia: Ponto dos Pets / Razão Social: Bastiani & Ferreira Ltda (Cnpj 34.338.660/0001-07),Pet Shop,34338660000107,34338660,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
191,Fantasia: Casa de Rações Santhiago (Santhiago Shop) / Razão Social: Marcelino Olisan Brum de Oliveira Ltda (Cnpj 63.588.928/0001-59), Pet Shop e Casa de Rações,63588928000159,63588928,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
192,Fantasia: Beleza Canina / Razão Social: Tiago Gavião Pereira (Cnpj 12.240.712/0001-67),Pet Shop,12240712000167,12240712,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
193,Fantasia: Pet Chacha / Razão Social: Ceres Denise Neu Mendes (Cnpj 49.906.505/0001-09),Pet Shop (Banho e Tosa),49906505000109,49906505,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
194,Fantasia: Rei Pet Rações e Acessórios / Razão Social: Julia Regina Penteado Cado (Cnpj 37.709.731/0001-10),Pet Shop ,37709731000110,37709731,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
195,Fantasia: João e Maria Pet e Rações / Razão Social: Mariza Matoso Pedebos LTDA (Cnpj 59.205.031/0002-02),Pet Shop ,59205031000202,59205031,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
196,Fantasia: Animed / Razão Social: Ana Carolina V. de Jesus & Cia Ltda. (Cnpj 32.010.824/0001-39),Pet Shop e Veterinária,32010824000139,32010824,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
197,Fantasia Agrolago Rações / Razão Social: Tusnel Segobia Lago (Cnpj 50.578.611/0001-90),Pet Shop ,50578611000190,50578611,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
198,Fantasia: Barraca Missões / Razão Social: Gfo Saúde e Nutrição Animal Ltda (Cnpj 92.293.703/0005-05),Agropecuária,92293703000505,92293703,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
199,Fantasia: Máximo Agropecuária / Razão Social: Lair da Silva (Cnpj 58.600.410/0001-53),Agropecuária,58600410000153,58600410,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
200,Fantasia: Agropecuaria Vieira / Razão Social: Neri T. Vieira Benites & Cia Ltda (Cnpj 11.263.905/0001-70),Agroveterinária e loja de ferragens,11263905000170,11263905,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
201,Fantasia: Agropecuária Centauro / Razão Social: Valdecir L. de Assunção (Cnpj 29.263.180/0001-86),"Agroveterinária (artigos de pesca, camping, ferragem e animais.
",29263180000186,29263180,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
202,Fantasia: Joalheria e Ótica Diamante Saoborjense / Razão Social: Joalheria e Òtica Diamante Saoborjense Ltda (Cnpj 90.241.498/0001-77),Joalheria ,90241498000177,90241498,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
203,Fantasia: Finger Joias / Razão Social: Micheli Redel Finger (Cnpj 49.552.224/0001-03),Joalheria ,49552224000103,49552224,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
204,Fantasia: Joalheria e Òptica Elegance / Razão Social: Edelar Kener Joalheria (Cnpj ) 31.153.867/0001-00,Joalheria e Ótica,31153867000100,31153867,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
205,Fantasia: J Martins Joalheiros / Razão Social: J Martins Joalheiros Ltda (Cnpj 92.274.166/0001-14),Joalheria,92274166000114,92274166,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
206,Fantasia: Joias El Shadday / Razão Social: Luis Eduardo Dalcul Gusmão (Cnpj 27.792.396/0001-03),Joalheria,27792396000103,27792396,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
207,Fantasia: Esmeralda Joias / Razão Social: Esmeralda Joias Ltda (Cnpj 26.102.738/0001-53),Joalheria,26102738000153,26102738,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
208,Fantasia: Lela Joias / Razão Social: Karlize Rizzatti (Cnpj 41.391.545/0001-53),Joalheria,41391545000153,41391545,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
209,Fantasia: Óptica Moca / Razão Social: E. Matoso Brittes & Cia Ltda (Cnpj 19.326.443/0001-03),Joalheria e Ótica,19326443000103,19326443,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
210,Fantasia: Tayne Joias / Razão Social: Tayne Ramos Rodrigues (Cnpj 42.027.991/0001-46),Joalheria e loja de roupas,42027991000146,42027991,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
211,Fantasia: Encanto Semijoias / Razão Social: Cibele Lago Robalo (Cnpj 47.696.043/0001-17),Joalheria,47696043000117,47696043,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
212,Fantasia: Joalheria Brilhante / Razão Social: Joalheria Brilhante Ltda (Cnpj 96.491.683/0001-04),Joalheria,96491683000104,96491683,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
213,Marco Relojoeiro,Relojoaria,,,NÃO,0,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,Sem CNPJ extraível; excluído das métricas por raiz.
214,Fantasia: Gaffiti Papelaria e Xerox / Razão Social: Algacir Jose Bertuol (Cnpj 92.691.104/0001-08),Papelaria,92691104000108,92691104,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
215,Fantasia: Mais Top Papelaria / Razão Social: Juliana Andrade Moreira,Papelaria,,,NÃO,0,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,Sem CNPJ extraível; excluído das métricas por raiz.
216,Fantasia: Consermaq / Razão Social: W. Gomes de Oliveira LTDA (Cnpj 89.271.464/0001-46),Loja de departamento e Papelaria,89271464000146,89271464,NÃO,1,NÃO,Empresas de Varejo de São Borja — inventário POM/documental,2026,"Estrutura do inventário; CNPJ/raiz não prova atividade atual, market share ou marca/rede completa."
